ts,Open,High,Low,Close,Volume
2022-10-06,1150.4,1150.4,1124.0,1134.45,1561880.0
2022-10-07,1135.0,1147.2,1129.05,1130.5,1182952.0
2022-10-10,1110.0,1131.5,1110.0,1118.85,1583890.0
2022-10-11,1121.8,1127.15,1103.8,1110.1,1538943.0
2022-10-12,1111.6,1118.05,1099.2,1108.45,1231143.0
2022-10-13,1108.4,1127.85,1101.1,1103.65,1438660.0
2022-10-14,1115.1,1120.0,1105.4,1108.9,1131139.0
2022-10-17,1108.0,1113.05,1098.8,1108.15,1076390.0
2022-10-18,1113.7,1130.2,1110.3,1125.85,960156.0
2022-10-19,1131.5,1145.0,1119.1,1122.0,1300144.0
2022-10-20,1122.0,1142.0,1117.0,1136.8,1633569.0
2022-10-21,1136.8,1148.0,1132.5,1134.75,1349759.0
2022-10-24,1145.6,1150.0,1141.55,1146.9,129581.0
2022-10-25,1147.0,1164.85,1146.9,1155.9,2210548.0
2022-10-27,1169.95,1180.1,1155.9,1165.9,2359647.0
2022-10-28,1169.0,1171.8,1151.0,1155.2,1087858.0
2022-10-31,1161.0,1177.85,1159.05,1167.4,1554569.0
2022-11-01,1167.5,1185.25,1163.6,1173.4,1491613.0
2022-11-02,1173.55,1178.4,1156.2,1159.25,1479818.0
2022-11-03,1152.2,1176.0,1151.1,1163.1,1992696.0
2022-11-04,1167.85,1175.25,1141.0,1146.1,1712836.0
2022-11-07,1146.1,1152.0,1116.5,1130.9,2006457.0
2022-11-09,1141.1,1154.95,1125.0,1129.4,2068937.0
2022-11-10,1130.0,1152.0,1119.0,1122.3,2028516.0
2022-11-11,1130.0,1143.85,1116.65,1121.4,1513781.0
2022-11-14,1124.5,1133.6,1118.2,1129.5,1501491.0
2022-11-15,1134.95,1134.95,1110.85,1118.75,1262743.0
2022-11-16,1120.95,1136.45,1117.25,1121.2,1649015.0
2022-11-17,1125.0,1132.45,1116.45,1119.5,1270340.0
2022-11-18,1124.0,1127.05,1099.45,1102.4,1486374.0
2022-11-21,1104.95,1108.2,1093.75,1104.45,1488408.0
2022-11-22,1107.45,1109.7,1097.2,1104.1,1302810.0
2022-11-23,1108.9,1124.55,1098.65,1108.0,2192273.0
2022-11-24,1113.55,1117.65,1092.4,1095.35,2933085.0
2022-11-25,1093.05,1107.0,1078.5,1105.35,1454789.0
2022-11-28,1100.0,1110.0,1094.1,1101.75,673339.0
2022-11-29,1106.0,1125.85,1105.0,1121.15,1899345.0
2022-11-30,1121.15,1149.0,1120.0,1139.65,2680903.0
2022-12-01,1145.0,1145.2,1117.0,1124.9,1360418.0
2022-12-02,1124.9,1124.9,1099.0,1114.35,2586366.0
2022-12-05,1114.35,1122.55,1108.15,1115.35,1236552.0
2022-12-06,1115.0,1117.8,1103.4,1109.6,1180968.0
2022-12-07,1111.0,1122.65,1103.4,1105.3,1031768.0
2022-12-08,1109.2,1113.0,1103.15,1107.5,808311.0
2022-12-09,1115.0,1115.85,1101.1,1107.9,994861.0
2022-12-12,1105.0,1110.0,1093.1,1096.8,1544179.0
2022-12-13,1096.95,1112.5,1088.2,1109.9,1282722.0
2022-12-14,1114.0,1119.0,1106.15,1112.7,1013627.0
2022-12-15,1111.2,1118.1,1099.35,1101.8,710449.0
2022-12-16,1096.3,1108.0,1086.1,1089.4,1309356.0
2022-12-19,1090.35,1100.5,1084.45,1096.65,779325.0
