ts,Open,High,Low,Close,Volume
2022-10-06,365.0,368.0,362.37,363.78,8739730.0
2022-10-07,362.1,366.0,360.44,365.08,5318885.0
2022-10-10,360.22,364.35,358.91,361.65,5188610.0
2022-10-11,361.97,361.97,356.66,357.58,7483505.0
2022-10-12,357.6,362.6,356.04,362.04,5173405.0
2022-10-13,361.0,363.18,358.6,360.3,5864890.0
2022-10-14,365.6,371.6,364.5,366.8,8350985.0
2022-10-17,365.61,372.44,364.05,371.63,5521390.0
2022-10-18,373.49,375.18,371.02,371.94,8047715.0
2022-10-19,373.8,375.49,371.0,373.87,4562180.0
2022-10-20,372.0,376.59,371.07,372.71,7955495.0
2022-10-21,374.0,385.0,373.26,380.53,19708865.0
2022-10-24,380.5,383.0,378.0,379.16,3242320.0
2022-10-25,382.2,382.32,368.4,369.32,17557755.0
2022-10-27,376.74,377.6,369.89,373.0,22967455.0
2022-10-28,374.8,378.97,374.21,376.85,15242525.0
2022-10-31,379.8,382.4,377.8,380.39,9371030.0
2022-11-01,381.6,388.3,380.68,381.84,12726790.0
2022-11-02,383.75,384.0,379.5,381.99,9320400.0
2022-11-03,380.96,382.6,378.72,380.03,7959330.0
2022-11-04,381.2,381.6,378.86,379.99,10406920.0
2022-11-07,381.6,382.0,374.33,376.52,13121940.0
2022-11-09,379.6,380.72,376.14,378.68,11612905.0
2022-11-10,379.0,383.0,378.34,382.43,12550055.0
2022-11-11,386.6,386.78,378.18,379.82,17119725.0
2022-11-14,380.57,385.74,380.2,384.56,10710775.0
2022-11-15,385.0,386.66,379.06,382.48,9951445.0
2022-11-16,382.8,393.73,382.79,393.18,32187835.0
2022-11-17,392.76,393.0,388.65,390.11,12042535.0
2022-11-18,392.19,399.51,389.58,391.91,21360020.0
2022-11-21,390.91,390.91,386.56,388.82,5963050.0
2022-11-22,390.77,390.77,386.02,387.95,5833775.0
2022-11-23,390.1,392.3,389.13,390.67,12501765.0
2022-11-24,390.9,391.26,386.61,388.97,7001940.0
2022-11-25,389.8,389.8,384.0,385.68,10487410.0
2022-11-28,383.2,388.59,383.2,385.63,7822520.0
2022-11-29,386.32,387.8,384.65,385.11,6817440.0
2022-11-30,387.8,391.0,383.2,389.41,14753670.0
2022-12-01,391.0,392.35,385.57,386.86,12352045.0
2022-12-02,383.42,386.98,383.42,386.16,7954075.0
2022-12-05,388.4,388.79,384.0,387.69,6225600.0
2022-12-06,384.11,388.62,384.11,387.05,6833490.0
2022-12-07,386.5,386.5,381.1,382.29,11809120.0
2022-12-08,379.78,380.96,375.42,379.4,63098310.0
2022-12-09,382.8,383.35,375.85,377.61,13241265.0
2022-12-12,373.0,375.94,372.6,373.15,16406515.0
2022-12-13,372.75,374.35,371.64,373.7,34697325.0
2022-12-14,374.22,375.19,372.75,374.64,18735705.0
2022-12-15,375.11,376.36,370.98,372.64,10208365.0
2022-12-16,370.94,371.39,367.04,368.11,12439125.0
2022-12-19,368.11,372.8,368.1,371.63,8568235.0
2022-12-20,369.0,372.39,366.95,369.42,7046400.0
2022-12-21,372.1,372.19,361.8,362.92,11913095.0
2022-12-22,365.2,367.0,363.8,365.21,8570435.0
2022-12-23,363.19,367.83,362.39,364.39,10510485.0
2022-12-26,364.39,365.22,358.84,362.71,23733230.0
2022-12-27,364.53,365.59,361.4,364.18,7741430.0
2022-12-28,364.88,366.28,363.05,364.02,9521340.0
2022-12-29,362.88,364.0,360.2,363.75,10772450.0
2022-12-30,365.02,367.6,364.46,365.45,13463440.0
