ts,Open,High,Low,Close,Volume
2022-10-06,534.6,541.8,534.6,537.3,9506405.0
2022-10-07,535.5,535.6,526.55,530.2,11064317.0
2022-10-10,525.7,533.9,522.2,530.75,9649089.0
2022-10-11,530.75,533.7,525.5,527.4,10825079.0
2022-10-12,530.0,535.0,526.0,533.8,8522306.0
2022-10-13,533.0,533.8,520.2,521.45,12972023.0
2022-10-14,530.2,534.85,526.0,527.2,8545211.0
2022-10-17,526.4,544.7,524.2,543.65,13483966.0
2022-10-18,547.1,563.5,546.75,562.45,20439070.0
2022-10-19,563.0,563.45,551.55,553.4,9539689.0
2022-10-20,552.0,556.8,545.3,555.4,11224909.0
2022-10-21,557.25,565.8,557.25,560.85,11766246.0
2022-10-24,567.0,572.5,565.9,570.5,3689507.0
2022-10-25,572.5,586.2,568.0,578.55,19898101.0
2022-10-27,583.95,585.0,577.6,579.65,13612672.0
2022-10-28,579.95,582.65,567.0,570.75,10043276.0
2022-10-31,574.95,577.45,568.4,573.8,9894583.0
2022-11-01,576.35,585.75,574.6,576.9,12069329.0
2022-11-02,575.9,578.95,569.9,573.85,10240712.0
2022-11-03,569.0,587.95,568.0,584.9,17557324.0
2022-11-04,586.0,596.95,580.4,593.95,25755722.0
2022-11-07,613.0,622.7,607.7,614.15,44262611.0
2022-11-09,621.0,621.0,610.55,615.55,18939067.0
2022-11-10,613.1,615.1,602.2,605.75,11616408.0
2022-11-11,617.25,619.55,598.5,601.3,15523890.0
2022-11-14,603.95,603.95,591.65,592.55,12953200.0
2022-11-15,594.3,602.1,592.65,600.85,10285761.0
2022-11-16,599.95,603.5,596.0,599.75,11555367.0
2022-11-17,599.1,602.75,596.15,599.05,8163740.0
2022-11-18,601.0,605.75,597.15,602.7,12933043.0
2022-11-21,602.1,602.1,595.35,598.1,7412081.0
2022-11-22,598.15,600.7,596.15,599.1,8047954.0
2022-11-23,601.55,609.6,601.0,607.65,12435409.0
2022-11-24,609.75,611.3,605.8,609.35,8958426.0
2022-11-25,610.55,613.7,606.25,607.4,9994105.0
2022-11-28,605.6,610.9,602.35,608.6,7934274.0
2022-11-29,607.1,611.8,607.1,608.55,6941434.0
2022-11-30,608.5,611.4,598.4,602.45,15606230.0
2022-12-01,607.85,609.8,601.55,608.1,14208411.0
2022-12-02,607.5,609.6,604.25,607.55,7533271.0
2022-12-05,608.5,618.0,607.55,617.3,11583559.0
2022-12-06,614.75,619.8,607.8,608.95,12996244.0
2022-12-07,610.85,612.9,604.5,607.05,7612141.0
2022-12-08,609.75,613.8,607.15,611.65,10019407.0
2022-12-09,614.4,618.0,609.1,616.5,11201843.0
2022-12-12,614.8,618.7,611.0,613.05,9284605.0
2022-12-13,613.5,617.4,612.5,616.75,7454974.0
2022-12-14,618.5,626.75,617.5,625.5,14010673.0
2022-12-15,625.55,629.55,614.3,615.95,10621321.0
2022-12-16,612.0,615.6,602.1,603.35,9433710.0
2022-12-19,604.0,609.5,603.0,604.45,8321992.0
2022-12-20,603.0,606.5,599.55,604.45,6753522.0
2022-12-21,605.9,609.15,589.6,593.4,9216087.0
2022-12-22,596.05,599.0,587.55,593.4,8739896.0
2022-12-23,590.0,590.7,571.5,574.0,13045428.0
2022-12-26,574.0,601.7,570.7,597.1,13200506.0
2022-12-27,600.4,603.1,593.3,601.9,9637629.0
2022-12-28,600.9,607.0,598.55,601.05,7988631.0
2022-12-29,600.0,618.0,597.15,611.8,20130392.0
2022-12-30,615.25,620.55,611.35,613.7,13052895.0
2023-01-02,614.95,619.2,611.2,612.2,6726084.0
2023-01-03,614.5,616.6,610.0,612.4,6818062.0
2023-01-04,611.85,614.95,604.0,605.2,7011191.0
2023-01-05,607.0,611.6,601.95,605.1,8241475.0
2023-01-06,607.4,607.45,597.0,600.65,7972036.0
2023-01-09,605.0,609.0,600.1,607.7,8878905.0
2023-01-10,608.45,609.0,590.6,595.15,10622660.0
2023-01-11,596.45,599.5,592.25,596.7,7419630.0
2023-01-12,597.9,597.9,590.1,594.9,8183715.0
2023-01-13,597.9,602.9,593.65,600.1,7877610.0
2023-01-16,603.0,606.1,600.6,603.0,5483191.0
2023-01-17,603.0,606.0,586.05,592.95,13461999.0
2023-01-18,595.9,597.15,587.6,591.45,11538075.0
2023-01-19,591.0,591.75,587.55,589.85,7475688.0
2023-01-20,593.8,596.6,590.8,592.2,6750607.0
2023-01-23,598.5,601.75,592.95,600.45,6604469.0
2023-01-24,603.5,604.6,593.05,594.35,7609623.0
2023-01-25,595.85,595.85,567.4,568.7,25686294.0
2023-01-27,568.0,568.55,532.25,539.95,40163464.0
2023-01-30,536.0,554.35,525.2,538.2,40797825.0
2023-01-31,545.0,557.0,537.85,553.5,21911943.0
2023-02-01,561.4,565.0,499.35,527.35,38218810.0
2023-02-02,520.2,532.65,502.5,528.1,39287056.0
2023-02-03,536.0,545.95,519.15,544.2,32317232.0
2023-02-06,552.1,554.2,536.55,545.4,25330248.0
2023-02-07,548.0,551.4,541.05,547.1,16195947.0
2023-02-08,550.0,554.5,545.5,549.75,15502847.0
2023-02-09,552.0,552.0,542.8,550.8,15061047.0
2023-02-10,546.5,557.25,546.5,553.05,13824475.0
2023-02-13,554.0,556.9,533.3,537.5,18488732.0
2023-02-14,539.95,544.6,530.75,540.85,18559909.0
2023-02-15,540.0,544.65,536.8,542.25,12796579.0
2023-02-16,546.85,546.85,538.5,540.1,12767016.0
2023-02-17,538.5,539.65,527.75,531.0,14192008.0
2023-02-20,532.0,533.95,522.15,525.15,12570032.0
2023-02-21,527.1,528.95,522.4,523.45,10223218.0
